Date,Campaign Name,Ad Set,Ad,Spend,CPM,Impressions,Clicks,Add to Cart,Add Payment Info,Purchase
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$42.00,$26.43,"1,589",458,25,9,7
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$32.00,$26.11,"1,226",155,5,2,1
"April 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$30.00,$24.42,"1,228",142,6,2,1
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$37.00,$26.46,"1,399",383,13,4,3
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$35.00,$26.99,"1,297",238,12,3,2
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$39.00,$26.36,"1,480",272,11,3,2
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$36.00,$26.41,"1,363",224,13,4,3
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$47.00,$26.45,"1,777",279,11,3,2
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$46.00,$24.27,"1,895",218,12,3,3
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$47.00,$26.70,"1,760",422,17,6,5
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$43.00,$25.22,"1,705",176,6,2,2
"April 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$32.00,$26.12,"1,225",210,11,4,2
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$33.00,$26.88,"1,228",218,10,4,2
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$40.00,$24.01,"1,666",378,13,5,4
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$33.00,$25.46,"1,296",215,12,5,4
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$45.00,$24.77,"1,816",427,17,6,5
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$30.00,$26.51,"1,132",250,11,4,3
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$31.00,$25.40,"1,220",172,10,3,2
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$44.00,$24.73,"1,779",352,13,5,3
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$37.00,$24.11,"1,534",191,11,3,2
"April 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$40.00,$26.38,"1,516",207,11,3,2
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$44.00,$25.83,"1,704",392,18,7,6
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$48.00,$26.41,"1,817",334,13,3,2
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$50.00,$24.44,"2,046",508,23,7,6
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$33.00,$26.47,"1,247",264,9,3,2
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$35.00,$26.29,"1,331",248,14,4,3
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$43.00,$25.16,"1,709",317,18,7,4
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$40.00,$26.50,"1,509",480,16,6,4
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$43.00,$26.15,"1,644",212,8,3,3
"April 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$43.00,$25.34,"1,697",187,10,3,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$35.00,$26.22,"1,335",237,10,4,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$40.00,$26.00,"1,538",390,21,7,6
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$42.00,$26.29,"1,597",220,11,4,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$42.00,$25.08,"1,675",378,15,6,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$32.00,$25.39,"1,260",235,11,4,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$35.00,$25.87,"1,353",247,12,4,3
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$33.00,$24.09,"1,370",411,18,5,4
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$42.00,$25.90,"1,622",213,6,2,1
"April 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$48.00,$26.33,"1,823",169,7,3,2
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$46.00,$25.85,"1,779",379,14,5,4
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$30.00,$24.09,"1,246",339,14,5,4
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$39.00,$26.51,"1,471",381,21,6,4
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$40.00,$24.53,"1,631",261,13,3,3
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$40.00,$24.99,"1,601",365,19,6,4
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$40.00,$25.22,"1,586",233,11,3,3
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$34.00,$26.17,"1,299",359,14,5,4
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$31.00,$25.10,"1,235",94,4,2,1
"April 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$24.03,"1,748",172,7,3,2
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$41.00,$26.80,"1,530",301,11,3,2
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$38.00,$26.05,"1,459",268,14,5,3
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$24.31,"1,934",400,20,8,5
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$41.00,$26.91,"1,524",315,15,5,5
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$44.00,$25.71,"1,711",486,19,6,5
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$36.00,$24.17,"1,490",195,10,3,2
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$45.00,$25.33,"1,777",522,17,5,4
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$39.00,$25.73,"1,516",136,8,2,1
"May 1, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$36.00,$25.38,"1,419",243,10,3,3
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$38.00,$25.38,"1,497",280,12,3,3
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$50.00,$26.84,"1,863",513,21,5,4
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$34.00,$24.99,"1,361",257,8,3,2
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$36.00,$25.21,"1,428",362,13,5,4
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$46.00,$26.31,"1,749",334,18,6,5
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$37.00,$25.32,"1,461",145,6,2,1
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$41.00,$26.94,"1,522",320,15,6,5
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$33.00,$26.54,"1,243",103,6,2,1
"May 2, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$38.00,$24.18,"1,572",237,13,4,3
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$44.00,$25.19,"1,747",428,15,6,4
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$35.00,$25.30,"1,383",314,13,5,4
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$35.00,$25.28,"1,385",338,13,3,3
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$39.00,$24.02,"1,624",313,16,5,4
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$26.13,"1,301",261,10,3,2
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$41.00,$26.76,"1,532",152,5,2,1
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$41.00,$24.87,"1,649",445,18,5,3
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$41.00,$25.65,"1,599",136,7,2,2
"May 3, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$32.00,$26.32,"1,216",120,5,2,1
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$46.00,$26.96,"1,706",319,12,3,3
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$26.21,"1,488",402,22,8,7
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$48.00,$26.37,"1,820",268,14,4,3
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$39.00,$26.33,"1,481",306,12,4,3
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$33.00,$24.89,"1,326",305,11,4,3
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$33.00,$26.59,"1,241",123,7,2,1
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$33.00,$25.38,"1,300",343,17,4,3
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$24.89,"1,888",235,11,3,2
"May 4, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$33.00,$25.90,"1,274",137,8,3,2
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$47.00,$24.89,"1,888",476,28,9,7
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$38.00,$26.25,"1,448",581,31,8,7
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$26.92,"1,746",285,12,4,3
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$49.00,$25.75,"1,903",371,18,6,5
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$33.00,$25.55,"1,291",277,10,3,2
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$42.00,$24.98,"1,681",167,10,3,2
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$39.00,$26.37,"1,479",382,15,4,3
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$49.00,$24.45,"2,004",221,7,2,2
"May 5, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$26.06,"1,611",215,11,4,2
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$31.00,$26.56,"1,167",218,13,5,3
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$44.00,$24.84,"1,771",383,11,3,2
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$33.00,$25.74,"1,282",318,12,4,3
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$34.00,$24.96,"1,362",378,20,5,4
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$45.00,$26.97,"1,669",335,13,4,3
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$48.00,$25.04,"1,917",239,14,5,4
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$48.00,$26.47,"1,813",490,23,6,5
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$38.00,$24.62,"1,543",177,7,3,2
"May 6, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$48.00,$24.99,"1,921",212,7,2,2
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$34.00,$24.53,"1,386",233,10,3,3
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$37.00,$24.28,"1,524",362,18,7,5
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$30.00,$25.33,"1,184",321,10,3,2
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$42.00,$26.48,"1,586",350,12,3,3
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$39.00,$26.31,"1,482",312,10,3,2
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$34.00,$24.29,"1,400",237,12,4,3
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$45.00,$25.36,"1,774",362,20,7,6
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$45.00,$26.74,"1,683",163,8,3,2
"May 7, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$40.00,$26.16,"1,529",133,7,2,1
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$49.00,$24.81,"1,975",427,25,10,9
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$37.00,$26.14,"1,416",459,19,6,3
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$46.00,$26.24,"1,753",266,9,3,2
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$25.89,"1,159",201,10,4,3
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$46.00,$25.08,"1,834",297,14,5,3
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$37.00,$26.66,"1,388",160,5,2,1
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$32.00,$24.88,"1,286",448,25,9,5
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$33.00,$24.86,"1,327",131,6,2,1
"May 8, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$30.00,$25.68,"1,168",163,9,2,2
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$35.00,$26.73,"1,309",207,9,3,2
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$46.00,$24.36,"1,888",612,21,6,4
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$38.00,$24.35,"1,561",330,14,5,4
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$31.00,$24.16,"1,283",199,10,3,3
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$24.72,"1,375",216,12,4,4
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$50.00,$24.66,"2,028",260,13,4,2
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$44.00,$25.70,"1,712",524,17,5,4
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$50.00,$26.97,"1,854",136,8,3,2
"May 9, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$45.00,$24.93,"1,805",283,14,6,5
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$44.00,$25.35,"1,736",544,21,5,4
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$39.00,$24.43,"1,596",543,24,6,4
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$39.00,$24.69,"1,579",243,12,5,3
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$50.00,$26.69,"1,874",290,16,6,5
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$50.00,$26.42,"1,892",397,20,5,4
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$33.00,$25.56,"1,291",157,6,2,2
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$48.00,$25.19,"1,905",663,37,13,11
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$36.00,$25.86,"1,392",109,4,1,1
"May 10, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$44.00,$24.96,"1,763",164,8,3,3
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$36.00,$24.83,"1,450",285,16,6,6
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$47.00,$26.30,"1,787",541,31,9,6
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$42.00,$26.31,"1,596",308,13,5,3
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$42.00,$24.51,"1,713",451,24,9,6
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$26.80,"1,269",342,20,8,6
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$35.00,$24.95,"1,403",184,11,3,2
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$48.00,$26.53,"1,809",358,19,5,3
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$30.00,$26.34,"1,139",105,5,1,1
"May 11, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$39.00,$24.74,"1,576",242,9,2,2
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$31.00,$25.06,"1,237",220,8,3,2
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$37.00,$26.53,"1,395",331,14,5,4
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$40.00,$26.71,"1,498",317,19,5,4
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$50.00,$24.91,"2,007",292,13,4,3
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$33.00,$26.42,"1,249",294,10,3,2
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$40.00,$25.60,"1,563",215,7,3,2
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$42.00,$24.91,"1,686",526,31,10,8
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$48.00,$24.74,"1,940",156,6,2,2
"May 12, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$25.49,"1,648",215,9,3,3
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$45.00,$24.59,"1,830",264,13,4,3
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$35.00,$25.74,"1,360",389,14,5,3
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$25.78,"1,823",394,14,4,3
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$49.00,$26.89,"1,822",368,20,5,5
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$41.00,$26.88,"1,525",269,11,3,2
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$32.00,$26.57,"1,204",189,6,2,1
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$37.00,$25.61,"1,445",373,15,6,4
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$43.00,$25.84,"1,664",157,9,2,1
"May 13, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$31.00,$24.06,"1,289",194,9,3,2
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$30.00,$24.28,"1,235",302,18,6,5
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$41.00,$26.07,"1,573",263,11,4,3
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$36.00,$26.01,"1,384",350,13,4,3
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$39.00,$24.07,"1,620",335,19,7,6
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$44.00,$24.66,"1,784",498,23,6,5
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$45.00,$26.40,"1,705",322,16,6,4
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$40.00,$25.38,"1,576",284,15,5,4
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$38.00,$24.36,"1,560",190,8,3,2
"May 14, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$39.00,$26.03,"1,498",169,9,2,2
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$45.00,$24.20,"1,859",604,25,8,6
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$44.00,$24.18,"1,820",446,20,5,3
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$34.00,$26.21,"1,297",237,9,3,2
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$47.00,$24.25,"1,939",572,18,6,5
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$43.00,$24.40,"1,762",328,19,5,4
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$43.00,$24.01,"1,791",241,14,6,5
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$36.00,$25.31,"1,423",469,24,6,5
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$34.00,$24.30,"1,399",106,4,2,1
"May 15, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$36.00,$26.43,"1,362",174,5,1,1
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$32.00,$24.59,"1,301",219,9,3,2
